"Paper Title","Paper Link","Publication Year","Publication Type","Publication Title","Author Names","DOI","PDF Link","Abstract","TL;DR"
"ASTRAL-Pro: quartet-based species tree inference despite paralogy","https://scispace.com/paper/astral-pro-quartet-based-species-tree-inference-despite-3kj8mwaza7","2019","Posted Content","bioRxiv","Chao Zhang
Celine Scornavacca
Erin K. Molloy
Siavash Mirarab","10.1101/2019.12.12.874727","","Species tree inference via summary methods that combine gene trees has become an increasingly common analysis in recent phylogenomic studies. This broad adoption has been partly due to the greater availability of genome-wide data and ample recognition that gene trees and species trees can differ due to biological processes such as gene duplication and gene loss. This increase has also been encouraged by the recent development of accurate and scalable summary methods, such as ASTRAL. However, most of these methods, including ASTRAL, can only handle single-copy gene trees and do not attempt to model gene duplication and gene loss. In this paper, we introduce a measure of quartet similarity between single-copy and multi-copy trees (accounting for orthology and paralogy relationships) that can be optimized via a scalable dynamic programming similar to the one used by ASTRAL. We then present a new quartet-based species tree inference method: ASTRAL-Pro (ASTRAL for PaRalogs and Orthologs). By studying its performance on an extensive collection of simulated datasets and on a real plant dataset, we show that ASTRAL-Pro is more accurate than alternative methods when gene trees differ from the species tree due to the simultaneous presence of gene duplication, gene loss, incomplete lineage sorting, and estimation errors.","A measure of quartet similarity between single-copy and multi-copy trees (accounting for orthology and paralogy relationships) that can be optimized via a scalable dynamic programming similar to the one used by ASTRAL is introduced."
"Accurate, scalable, and fully automated inference of species trees from raw genome assemblies using ROADIES","https://scispace.com/paper/accurate-scalable-and-fully-automated-inference-of-species-14vv0zrdjp","2024","Preprint","","Anshu Gupta
Siavash Mirarab
Yatish Turakhia","10.1101/2024.05.27.596098","","Abstract Inference of species trees plays a crucial role in advancing our understanding of evolutionary relationships and has immense significance for diverse biological and medical applications. Extensive genome sequencing efforts are currently in progress across a broad spectrum of life forms, holding the potential to unravel the intricate branching patterns within the tree of life. However, estimating species trees starting from raw genome sequences is quite challenging, and the current cutting-edge methodologies require a series of error-prone steps that are neither entirely automated nor standardized. In this paper, we present ROADIES, a novel pipeline for species tree inference from raw genome assemblies that is fully automated, easy to use, scalable, free from reference bias, and provides flexibility to adjust the tradeoff between accuracy and runtime. The ROADIES pipeline eliminates the need to align whole genomes, choose a single reference species, or pre-select loci such as functional genes found using cumbersome annotation steps. Moreover, it leverages recent advances in phylogenetic inference to allow multi-copy genes, eliminating the need to detect orthology. Using the genomic datasets released from large-scale sequencing consortia across three diverse life forms (placental mammals, pomace flies, and birds), we show that ROADIES infers species trees that are comparable in quality with the state-of-the-art approaches but in a fraction of the time. By incorporating optimal approaches and automating all steps from assembled genomes to species and gene trees, ROADIES is poised to improve the accuracy, scalability, and reproducibility of phylogenomic analyses. Code and Data availability The source code of ROADIES is freely available under the MIT License on GitHub ( https://github.com/TurakhiaLab/ROADIES ), and the documentation for ROADIES is available at https://turakhia.ucsd.edu/ROADIES/ . The details of the input datasets used in the manuscript are listed in Supplementary Tables 1-3. All inferred gene trees and species trees are to be deposited to Dryad with links to be made available on the aforementioned GitHub repository. Contact yturakhia@ucsd.edu ","ROADIES is a novel pipeline for accurate, scalable, and fully automated inference of species trees from raw genome assemblies. It eliminates the need for alignment, reference bias, and pre-selection of loci, and leverages recent advances in phylogenetic inference to allow multi-copy genes."
"The Concatenation Question","https://scispace.com/paper/the-concatenation-question-2z5i06wyyk","2020","","","David Bryant
Matthew W. Hahn","","","Gene tree discordance is now recognized as a major source of biological heterogeneity. How to deal with this heterogeneity is an unsolved problem, as the accurate inference of individual gene tree topologies is difficult. One solution has been to simply concatenate all of the data together, ignoring the underlying heterogeneity. Another approach infers gene tree topologies separately and combines the individual estimates in order to explicitly model this heterogeneity. Here we discuss the advantages and disadvantages of both approaches-using the gene trees singly or in concatenation-paying special attention to the sources of variance and implicit assumptions. We make it clear that all methods are likely to have their assumptions violated, though the consequence of these violations differs in different parts of parameter space. The main conclusion of our review is that different sources of error are more or less important in different settings, such that phylogenetics researchers should be using the methods most appropriate to their problems rather than stick to one dogmatically.","The main conclusion of this review is that different sources of error are more or less important in different settings, such that phylogenetics researchers should be using the methods most appropriate to their problems rather than stick to one dogmatically."
"Concordance-Based Approaches for the Inference of Relationships and Molecular Rates with Phylogenomic Data Sets.","https://scispace.com/paper/concordance-based-approaches-for-the-inference-of-0qknlzjmx235","2021","Repository","","Walker, Joseph F.
Smith, Stephen A.
Moyroud Edwige","10.17863/cam.76611","","Gene tree conflict is common and finding methods to analyze and alleviate the negative effects that conflict has on species tree analysis is a crucial part of phylogenomics. This study aims to expand the discussion of inferring species trees and molecular branch lengths when conflict is present. Conflict is typically examined in two ways: inferring its prevalence and inferring the influence of the individual genes (how strongly one gene supports any given topology compared to an alternative topology). Here, we examine a procedure for incorporating both conflict and the influence of genes in order to infer evolutionary relationships. All supported relationships in the gene trees are analyzed and the likelihood of the genes constrained to these relationships is summed to provide a likelihood for the relationship. Consensus tree assembly is conducted based on the sum of likelihoods for a given relationship and choosing relationships based on the most likely relationship assuming it does not conflict with a relationship that has a higher likelihood score. If it is not possible for all most likely relationships to be combined into a single bifurcating tree then multiple trees are produced and a consensus tree with a polytomy is created. This procedure allows for more influential genes to have a greater influence on an inferred relationship, does not assume conflict has arisen from any one source and does not force the data set to produce a single bifurcating tree. Using this approach, on three empirical data sets, we examine and discuss the relationship between influence and prevalence of gene tree conflict. We find that in one of the data sets, assembling a bifurcating consensus tree solely composed of the most likely relationships is impossible. To account for conflict in molecular rate analysis we also introduce a concordance-based approach to the summary and estimation of branch lengths suitable for downstream comparative analyses. We demonstrate through simulation that even under high levels of stochastic conflict, the mean and median of the concordant rates recapitulate the true molecular rate better than using a supermatrix approach. Using a large phylogenomic data set, we examine rate heterogeneity across concordant genes with a focus on the branch subtending crown angiosperms. Notably, we find highly variable rates of evolution along the branch subtending crown angiosperms. The approaches outlined here have several limitations, but they also represent some alternative methods for harnessing the complexity of phylogenomic data sets and enrich our inferences of both species relationships and evolutionary processes.[Branch length estimation; consensus tree; gene tree conflict; gene tree filtering; phylogenetics; phylogenomics.]. ",""
"Linking Branch Lengths across Sets of Loci Provides the Highest Statistical Support for Phylogenetic Inference","https://scispace.com/paper/linking-branch-lengths-across-sets-of-loci-provides-the-42icmj2dq8","2020","Journal Article","Molecular Biology and Evolution","David A. Duchêne
David A. Duchêne
K. Jun Tong
Charles S. P. Foster
Sebastián Duchêne
Robert Lanfear
Simon Y. W. Ho","10.1093/MOLBEV/MSZ291","","Evolution leaves heterogeneous patterns of nucleotide variation across the genome, with different loci subject to varying degrees of mutation, selection, and drift. In phylogenetics, the potential impacts of partitioning sequence data for the assignment of substitution models are well appreciated. In contrast, the treatment of branch lengths has received far less attention. In this study, we examined the effects of linking and unlinking branch-length parameters across loci or subsets of loci. By analyzing a range of empirical data sets, we find consistent support for a model in which branch lengths are proportionate between subsets of loci: gene trees share the same pattern of branch lengths, but form subsets that vary in their overall tree lengths. These models had substantially better statistical support than models that assume identical branch lengths across gene trees, or those in which genes form subsets with distinct branch-length patterns. We show using simulations and empirical data that the complexity of the branch-length model with the highest support depends on the length of the sequence alignment and on the numbers of taxa and loci in the data set. Our findings suggest that models in which branch lengths are proportionate between subsets have the highest statistical support under the conditions that are most commonly seen in practice. The results of our study have implications for model selection, computational efficiency, and experimental design in phylogenomics.","This study examines the effects of linking and unlinking branch-length parameters across loci or subsets of loci and suggests that models in which branch lengths are proportionate between subsets have the highest statistical support under the conditions that are most commonly seen in practice."
"Weighting by Gene Tree Uncertainty Improves Accuracy of Quartet-based Species Trees","https://scispace.com/paper/weighting-by-gene-tree-uncertainty-improves-accuracy-of-260r4dwg","2022","Posted Content","bioRxiv","Chao Zhang
Siavash Mirarab","10.1101/2022.02.19.481132","","Phylogenomic analyses routinely estimate species trees using methods that account for gene tree discordance. However, the most scalable species tree inference methods, which summarize independently inferred gene trees to obtain a species tree, are sensitive to hard-to-avoid errors introduced in the gene tree estimation step. This dilemma has created much debate on the merits of concatenation versus summary methods and practical obstacles to using summary methods more widely and to the exclusion of concatenation. The most successful attempt at making summary methods resilient to noisy gene trees has been contracting low support branches from the gene trees. Unfortunately, this approach requires arbitrary thresholds and poses new challenges. Here, we introduce threshold-free weighting schemes for the quartet-based species tree inference, the metric used in the popular method ASTRAL. By reducing the impact of quartets with low support or long terminal branches (or both), weighting provides stronger theoretical guarantees and better empirical performance than the original ASTRAL. More consequentially, weighting dramatically improves accuracy in a wide range of simulations and reduces the gap with concatenation in conditions with low gene tree discordance and high noise. On empirical data, weighting improves congruence with concatenation and increases support. Together, our results show that weighting, enabled by a new optimization algorithm we introduce, dramatically improves the utility of summary methods and can reduce the incongruence often observed across analytical pipelines.","The results show that weighting, enabled by a new optimization algorithm the authors introduce, dramatically improves the utility of summary methods and can reduce the incongruence often observed across analytical pipelines."
"NANUQ: a method for inferring species networks from gene trees under the coalescent model.","https://scispace.com/paper/nanuq-a-method-for-inferring-species-networks-from-gene-a6ls7mtqie","2019","Journal Article","Algorithms for Molecular Biology","Elizabeth S. Allman
Hector Baños
John A. Rhodes","10.1186/S13015-019-0159-2","","Species networks generalize the notion of species trees to allow for hybridization or other lateral gene transfer. Under the network multispecies coalescent model, individual gene trees arising from a network can have any topology, but arise with frequencies dependent on the network structure and numerical parameters. We propose a new algorithm for statistical inference of a level-1 species network under this model, from data consisting of gene tree topologies, and provide the theoretical justification for it. The algorithm is based on an analysis of quartets displayed on gene trees, combining several statistical hypothesis tests with combinatorial ideas such as a quartet-based intertaxon distance appropriate to networks, the NeighborNet algorithm for circular split systems, and the Circular Network algorithm for constructing a splits graph.","A new algorithm for statistical inference of a level-1 species network under the network multispecies coalescent model is proposed, from data consisting of gene tree topologies, and the theoretical justification for it is provided."
"ParGenes: a tool for massively parallel model selection and phylogenetic tree inference on thousands of genes.","https://scispace.com/paper/pargenes-a-tool-for-massively-parallel-model-selection-and-4wz6e2mjs2","2019","Journal Article","Bioinformatics","Benoit Morel
Alexey M. Kozlov
Alexandros Stamatakis
Alexandros Stamatakis","10.1093/BIOINFORMATICS/BTY839","","Motivation Coalescent- and reconciliation-based methods are now widely used to infer species phylogenies from genomic data. They typically use per-gene phylogenies as input, which requires conducting multiple individual tree inferences on a large set of multiple sequence alignments (MSAs). At present, no easy-to-use parallel tool for this task exists. Ad hoc scripts for this purpose do not only induce additional implementation overhead, but can also lead to poor resource utilization and long times-to-solution. We present ParGenes, a tool for simultaneously determining the best-fit model and inferring maximum likelihood (ML) phylogenies on thousands of independent MSAs using supercomputers. Results ParGenes executes common phylogenetic pipeline steps such as model-testing, ML inference(s), bootstrapping and computation of branch support values via a single parallel program invocation. We evaluated ParGenes by inferring > 20 000 phylogenetic gene trees with bootstrap support values from Ensembl Compara and VectorBase alignments in 28 h on a cluster with 1024 nodes. Availability and implementation GNU GPL at https://github.com/BenoitMorel/ParGenes. Supplementary information Supplementary material is available at Bioinformatics online.","ParGenes is presented, a tool for simultaneously determining the best-fit model and inferring maximum likelihood (ML) phylogenies on thousands of independent MSAs using supercomputers."
"Implications of gene tree heterogeneity on downstream phylogenetic analyses: A case study employing the Fair Proportion index","https://scispace.com/paper/implications-of-gene-tree-heterogeneity-on-downstream-1ns0rwieeg","2024","Journal Article","PLOS ONE","Kristina Wicke
Md Rejuan Haque
Laura Kubatko","10.1371/journal.pone.0300900","","Many questions in evolutionary biology require the specification of a phylogeny for downstream phylogenetic analyses. However, with the increasingly widespread availability of genomic data, phylogenetic studies are often confronted with conflicting signal in the form of genomic heterogeneity and incongruence between gene trees and the species tree. This raises the question of determining what data and phylogeny should be used in downstream analyses, and to what extent the choice of phylogeny (e.g., gene trees versus species trees) impacts the analyses and their outcomes. In this paper, we study this question in the realm of phylogenetic diversity indices, which provide ways to prioritize species for conservation based on their relative evolutionary isolation on a phylogeny, and are thus one example of downstream phylogenetic analyses. We use the Fair Proportion (FP) index, also known as the evolutionary distinctiveness score, and explore the variability in species rankings based on gene trees as compared to the species tree for several empirical data sets. Our results indicate that prioritization rankings among species vary greatly depending on the underlying phylogeny, suggesting that the choice of phylogeny is a major influence in assessing phylogenetic diversity in a conservation setting. While we use phylogenetic diversity conservation as an example, we suspect that other types of downstream phylogenetic analyses such as ancestral state reconstruction are similarly affected by genomic heterogeneity and incongruence. Our aim is thus to raise awareness of this issue and inspire new research on which evolutionary information (species trees, gene trees, or a combination of both) should form the basis for analyses in these settings. ","Gene tree heterogeneity significantly impacts downstream phylogenetic analyses, particularly in the context of phylogenetic diversity indices. Prioritization rankings vary greatly based on the underlying phylogeny, highlighting the importance of choosing the appropriate data and phylogeny for analyses."
"Inferring the mammal tree: Species-level sets of phylogenies for questions in ecology, evolution, and conservation","https://scispace.com/paper/inferring-the-mammal-tree-species-level-sets-of-phylogenies-qvo86t2amtlh","2024","Repository","","Upham, Nathan S.
Esselstyn, Jacob A.
Jetz, Walter","10.5281/zenodo.13506093","","(Uploaded by Plazi for the Bat Literature Project) Big, time-scaled phylogenies are fundamental to connecting evolutionary processes to modern biodiversity patterns. Yet inferring reliable phylogenetic trees for thousands of species involves numerous trade-offs that have limited their utility to comparative biologists. To establish a robust evolutionary timescale for all approximately 6,000 living species of mammals, we developed credible sets of trees that capture root-to-tip uncertainty in topology and divergence times. Our ""backbone-and-patch"" approach to tree building applies a newly assembled 31-gene supermatrix to two levels of Bayesian inference: (1) backbone relationships and ages among major lineages, using fossil node or tip dating, and (2) species-level ""patch"" phylogenies with nonoverlapping in-groups that each correspond to one representative lineage in the backbone. Species unsampled for DNA are either excluded (""DNA-only"" trees) or imputed within taxonomic constraints using branch lengths drawn from local birth–death models (""completed"" trees). Joining time-scaled patches to backbones results in species-level trees of extant Mammalia with all branches estimated under the same modeling framework, thereby facilitating rate comparisons among lineages as disparate as marsupials and placentals. We compare our phylogenetic trees to previous estimates of mammal-wide phylogeny and divergence times, finding that (1) node ages are broadly concordant among studies, and (2) recent (tip-level) rates of speciation are estimated more accurately in our study than in previous ""supertree"" approaches, in which unresolved nodes led to branch-length artifacts. Credible sets of mammalian phylogenetic history are now available for download at http://vertlife.org/phylosubsets, enabling investigations of long-standing questions in comparative biology. ",""
"TREEasy: an automated workflow to infer gene trees, species trees, and phylogenetic networks from multilocus data","https://scispace.com/paper/treeasy-an-automated-workflow-to-infer-gene-trees-species-22e4alub9j","2019","Posted Content","bioRxiv","Yafei Mao
Siqing Hou
Evan P. Economo","10.1101/706390","","Multilocus genomic datasets can be used to infer a rich set of information about the evolutionary history of a lineage, including gene trees, species trees, and phylogenetic networks. However, user-friendly tools to run such integrated analyses are lacking, and workflows often require tedious reformatting and handling time to shepherd data through a series of individual programs. Here, we present a tool written in Python-TREEasy-that performs automated sequence alignment (with MAFFT), gene tree inference (with IQ-Tree), species inference from concatenated data (with IQ-Tree), species tree inference from gene trees (with ASTRAL, MP-EST, and STELLS2), and phylogenetic network inference (with SNaQ and PhyloNet). The tool only requires FASTA files and nine parameters as inputs. The Tool can be run as command line or through a Graphical User Interface (GUI). As examples, we reproduced a recent analysis of staghorn coral evolution, and performed a new analysis on the evolution of the WGD clade of yeast. The latter revealed novel inferences that were not identified by previous analyses. TREEasy represents a reliable and simple tool to accelerate research in systematic biology (https://github.com/MaoYafei/TREEasy).","A tool written in Python that performs automated sequence alignment, gene tree inference, species inference from concatenated data, species tree inference from gene trees, and phylogenetic network inference (with SNaQ and PhyloNet)."
"PhyloAcc-GT: A Bayesian method for inferring patterns of substitution rate shifts and associations with binary traits under gene tree discordance","https://scispace.com/paper/phyloacc-gt-a-bayesian-method-for-inferring-patterns-of-s4rdn6lh","2022","Posted Content","bioRxiv","Hang Yan
Zhirui Hu
Gregg W.C. Thomas
Scott V. Edwards
Timothy B. Sackton
Jun Liu","10.1101/2022.12.23.521765","","An important goal of evolutionary genomics is to identify genomic regions whose substitution rates differ among lineages. For example, genomic regions experiencing accelerated molecular evolution in some lineages may provide insight into links between genotype to phenotype. Several comparative genomics methods have been developed to identify genomic accelerations between species, including a Bayesian method called PhyloAcc, which models shifts in substitution rate in multiple target lineages on a phylogeny. However, few methods consider the possibility of discordance between the trees of individual loci and the species tree due to incomplete lineage sorting, which might cause false positives. Here we present PhyloAcc-GT, which extends PhyloAcc by modeling gene tree heterogeneity to detect rate shifts across genomic regions. Given a species tree, we adopt the multispecies coalescent model as the prior distribution of gene trees, use Markov chain Monte Carlo (MCMC) for inference, and design novel MCMC moves to sample gene trees efficiently. Through extensive simulations, we show that PhyloAcc-GT outperforms PhyloAcc and other methods in identifying target-lineage-specific accelerations and detecting complex patterns of rate shifts, and is robust to specification of population size parameters. We apply PhyloAcc-GT to two examples of convergent evolution: flightlessness in ratites and marine mammal adaptations. PhyloAcc-GT is usually more conservative than PhyloAcc in calling convergent rate shifts because it identifies more accelerations on ancestral than on terminal branches. In summary, PhyloAcc-GT is a useful tool to identify shifts in substitution rate associated with specific target lineages while accounting for incomplete lineage sorting.","For example, PhyloAcc-GT as mentioned in this paper is a Bayesian method to detect rate shifts across genomic regions by modeling gene tree heterogeneity and using Markov chain Monte Carlo (MCMC) for inference."
"Towards an accurate and efficient heuristic for species/gene tree co-estimation","https://scispace.com/paper/towards-an-accurate-and-efficient-heuristic-for-species-gene-54nhtptnuf","2018","Journal Article","Bioinformatics","Yaxuan Wang
Luay Nakhleh","10.1093/BIOINFORMATICS/BTY599","","Motivation Species and gene trees represent how species and individual loci within their genomes evolve from their most recent common ancestors. These trees are central to addressing several questions in biology relating to, among other issues, species conservation, trait evolution and gene function. Consequently, their accurate inference from genomic data is a major endeavor. One approach to their inference is to co-estimate species and gene trees from genome-wide data. Indeed, Bayesian methods based on this approach already exist. However, these methods are very slow, limiting their applicability to datasets with small numbers of taxa. The more commonly used approach is to first infer gene trees individually, and then use gene tree estimates to infer the species tree. Methods in this category rely significantly on the accuracy of the gene trees which is often not high when the dataset includes closely related species. Results In this work, we introduce a simple, yet effective, iterative method for co-estimating gene and species trees from sequence data of multiple, unlinked loci. In every iteration, the method estimates a species tree, uses it as a generative process to simulate a collection of gene trees, and then selects gene trees for the individual loci from among the simulated gene trees by making use of the sequence data. We demonstrate the accuracy and efficiency of our method on simulated as well as biological data, and compare them to those of existing competing methods. Availability and implementation The method has been implemented in PhyloNet, which is publicly available at http://bioinfocs.rice.edu/phylonet.","In this paper, the authors proposed an iterative method for co-estimating gene and species trees from sequence data of multiple, unlinked loci using a generative process."
"<scp>PhyloForge</scp>: Unifying Micro‐ and Macroevolution With Comprehensive Genomic Signals","https://scispace.com/paper/scp-phyloforge-scp-unifying-micro-and-macroevolution-with-1xlg9a0ehwji","2024","Journal Article","Molecular Ecology Resources","Ya Wang
Wei Dong
Yufan Liang
Weiwei Lin
Junhao Chen
Robert J Henry
Fei Chen","10.1111/1755-0998.14050","","The dimensions of phylogenetic research have expanded to encompass the study of large-scale populations at the microevolutionary level and comparisons between different species or taxonomic units at the macroevolutionary level. Traditional phylogenetic tools often struggle to handle the diverse and complex data required for these different evolutionary scales. In response to this challenge, we introduce PhyloForge, a robust tool designed to seamlessly integrate the demands of both micro- and macroevolution, comprehensively utilising diverse phylogenomic signals, such as genes, SNPs, and structural variations, as well as mitochondrial and chloroplast genomes. PhyloForge's innovation lies in its capability to seamlessly integrate multiple phylogenomic signals, enabling the unified analysis of multidimensional genomic data. This unique feature empowers researchers to gain a more comprehensive understanding of diverse aspects of biological evolution. PhyloForge not only provides highly customisable analysis tools for experienced researchers but also features an intuitively designed interface, facilitating effortless phylogenetic analysis for beginners. Extensive testing across various domains, including animals, plants and fungi, attests to its broad applicability in the field of phylogenetics. In summary, PhyloForge has significant potential in the era of large-scale genomics, offering a new perspective and toolset for a deeper understanding of the evolution of life. PhyloForge codes could be found in GitHub (https://github.com/wangyayaya/PhyloForge/), and the program could be installed in Conda (https://anaconda.org/wangxiaobei/phyloforge). ","PhyloForge is a novel tool integrating micro- and macroevolutionary data, utilizing diverse phylogenomic signals, to provide a unified analysis of multidimensional genomic data, enhancing understanding of biological evolution across various domains."
"Fast and Accurate Species Trees from Weighted Internode Distances","https://scispace.com/paper/fast-and-accurate-species-trees-from-weighted-internode-woupbbbn","2022","Posted Content","bioRxiv","Baqiao Liu
Tandy Warnow","10.1101/2022.05.24.493312","","Species tree estimation is a basic step in many biological research projects, but is complicated by the fact that gene trees can differ from the species tree due to processes such as incomplete lineage sorting (ILS), gene duplication and loss (GDL), and horizontal gene transfer (HGT), which can cause different regions within the genome to have different evolutionary histories (i.e., “gene tree heterogeneity”). One approach to estimating species trees in the presence of gene tree heterogeneity resulting from ILS operates by computing trees on each genomic region (i.e., computing “gene trees”) and then using these gene trees to define a matrix of average internode distances, where the internode distance in a tree T between two species x and y is the number of nodes in T between the leaves corresponding to x and y. Given such a matrix, a tree can then be computed using methods such as neighbor joining. Methods such as ASTRID and NJst (which use this basic approach) are provably statistically consistent, very fast (low degree polynomial time) and have had high accuracy under many conditions that makes them competitive with other popular species tree estimation methods. In this study, inspired by the very recent work of weighted ASTRAL, we present weighted ASTRID, a variant of ASTRID that takes the branch uncertainty on the gene trees into account in the internode distance. Our experimental study evaluating weighted ASTRID shows improvements in accuracy compared to the original (unweighted) ASTRID while remaining fast. Moreover, weighted ASTRID shows competitive accuracy against weighted ASTRAL, the state of the art. Thus, this study provides a new and very fast method for species tree estimation that improves upon ASTRID, has comparable accuracy with the state of the art while remaining much faster. Weighted ASTRID is available at https://github.com/RuneBlaze/internode.","This study provides a new and very fast method for species tree estimation that improves upon ASTRID, has comparable accuracy with the state of the art while remaining much faster."
"DISCO+QR: rooting species trees in the presence of GDL and ILS","https://scispace.com/paper/disco-qr-rooting-species-trees-in-the-presence-of-gdl-and-n6h3so9o","2023","Journal Article","Bioinformatics advances","","10.1093/bioadv/vbad015","","Genes evolve under processes such as gene duplication and loss (GDL), so that gene family trees are multi-copy, as well as incomplete lineage sorting (ILS); both processes produce gene trees that differ from the species tree. The estimation of species trees from sets of gene family trees is challenging, and the estimation of rooted species trees presents additional analytical challenges. Two of the methods developed for this problem are STRIDE, which roots species trees by considering GDL events, and Quintet Rooting (QR), which roots species trees by considering ILS.We present DISCO+QR, a new approach to rooting species trees that first uses DISCO to address GDL and then uses QR to perform rooting in the presence of ILS. DISCO+QR operates by taking the input gene family trees and decomposing them into single-copy trees using DISCO and then roots the given species tree using the information in the single-copy gene trees using QR. We show that the relative accuracy of STRIDE and DISCO+QR depend on the properties of the dataset (number of species, genes, rate of gene duplication, degree of ILS and gene tree estimation error), and that each provides advantages over the other under some conditions.DISCO and QR are available in github.Supplementary data are available at Bioinformatics Advances online. ","In this paper , a new approach called DISCO+QR is proposed to root species trees in the presence of incomplete lineage sorting (ILS) by decomposing the input gene family trees and decomposing them into single-copy trees using DISCO and then using the information in the single copy gene trees using QR."
"TREEasy: An automated workflow to infer gene trees, species trees, and phylogenetic networks from multilocus data.","https://scispace.com/paper/treeasy-an-automated-workflow-to-infer-gene-trees-species-4488dv8r58","2020","Journal Article","Molecular Ecology Resources","Yafei Mao
Siqing Hou
Junfeng Shi
Evan P. Economo","10.1111/1755-0998.13149","","Multilocus genomic data sets can be used to infer a rich set of information about the evolutionary history of a lineage, including gene trees, species trees, and phylogenetic networks. However, user-friendly tools to run such integrated analyses are lacking, and workflows often require tedious reformatting and handling time to shepherd data through a series of individual programs. Here, we present a tool written in Python-TREEasy-that performs automated sequence alignment (with MAFFT), gene tree inference (with IQ-Tree), species inference from concatenated data (with IQ-Tree and RaxML-NG), species tree inference from gene trees (with ASTRAL, MP-EST, and STELLS2), and phylogenetic network inference (with SNaQ and PhyloNet). The tool only requires FASTA files and nine parameters as inputs. The tool can be run as command line or through a Graphical User Interface (GUI). As examples, we reproduced a recent analysis of staghorn coral evolution, and performed a new analysis on the evolution of the ""WGD clade"" of yeast. The latter revealed novel patterns that were not identified by previous analyses. TREEasy represents a reliable and simple tool to accelerate research in systematic biology (https://github.com/MaoYafei/TREEasy).","A tool written in Python that performs automated sequence alignment, gene tree inference, species inference from concatenated data, species tree inference from gene trees, and phylogenetic network inference (with SNaQ and PhyloNet)."
"Wqfm-Tree: Highly Accurate and Scalable Quartet-Based Species Tree Inference from Gene Trees","https://scispace.com/paper/wqfm-tree-highly-accurate-and-scalable-quartet-based-species-qtpgv3n4koyj","","","","Abdur Rafi
Ahmed Mahir Sultan Rumi
Sheikh Azizul Hakim
Sohaib
Md. Toki Tahmid
Rabib Jahin Ibn Momin
Tanjeem Azwad Zaman
Rezwana Reaz
Md Shamsuzzoha Bayzid","10.1101/2024.07.30.605630","","Summary methods are becoming increasingly popular for species tree estimation from multi-locus data in the presence of gene tree discordance. ASTRAL, a leading method in this class, solves the Maximum Quartet Support Species Tree problem within a constrained solution space constructed from the input gene trees. In contrast, alternative heuristics such as wQFM and wQMC operate by taking a set of weighted quartets as input and employ a divide-and-conquer strategy to construct the species tree. Recent studies showed wQFM to be more accurate than ASTRAL and wQMC, though its scalability is hindered by the computational demands of explicitly generating and weighting Θ(n4) quartets. Here, we introduce wQFM-TREE, a novel summary method that enhances wQFM by circumventing the need for explicit quartet generation and weighting, thereby enabling its application to large datasets. Unlike wQFM, wQFM-TREE can also handle polytomies. Extensive simulations under diverse and challenging model conditions, with hundreds or thousands of taxa and genes, consistently demonstrate that wQFM-TREE matches or improves upon the accuracy of ASTRAL. Specifically, wQFM-TREE outperformed ASTRAL in 25 of 27 model conditions analyzed in this study involving 200-1000 taxa, with statistically significant differences in 20 of these conditions. Moreover, we applied wQFM-TREE to re-analyze the green plant dataset from the One Thousand Plant Transcriptomes Initiative. Its remarkable accuracy and scalability position wQFM-TREE as a highly competitive alternative to leading methods in the field. Additionally, the algorithmic and combinatorial innovations introduced in this study will benefit various quartet-based computations, advancing the state-of-the-art in phylogenetic estimations.  ### Competing Interest Statement  The authors have declared no competing interest.","This study introduces wQFM-TREE, a novel species tree inference method that enhances wQFM's accuracy and scalability by circumventing explicit quartet generation and weighting, outperforming ASTRAL in 25 of 27 model conditions and re-analyzing the green plant dataset with remarkable accuracy."
"ipcoal: An interactive Python package for simulating and analyzing genealogies and sequences on a species tree or network","https://scispace.com/paper/ipcoal-an-interactive-python-package-for-simulating-and-22piwofrvn","2020","Posted Content","bioRxiv","Patrick F. McKenzie
Deren A. R. Eaton","10.1101/2020.01.15.908236","","ipcoal is a free and open source Python package for simulating and analyzing genealogies and sequences. It automates the task of describing complex demographic models (e.g., with divergence times, effective population sizes, migration events) to the msprime coalescent simulator by parsing a user-supplied species tree or network. Genealogies, sequences, and metadata are returned in tabular format allowing for easy downstream analyses. ipcoal includes phylogenetic inference tools to automate gene tree inference from simulated sequence data, and visualization tools for analyzing results and verifying model accuracy. The ipcoal package is a powerful tool for posterior predictive data analysis, for methods validation, and for teaching coalescent methods in an interactive and visual environment. Availability and implementation: Source code is available from the GitHub repository (https://github.com/pmckenz1/ipcoal/) and is distributed for packaged installation with conda. Complete documentation and interactive notebooks prepared for teaching purposes are available at https://ipcoal.readthedocs.io/. Keywords: coalescent, evolution, simulation, Python, phylogeny","The ipcoal package is a powerful tool for posterior predictive data analysis, for methods validation, and for teaching coalescent methods in an interactive and visual environment for simulating and analyzing genealogies and sequences."
