"Paper Title","Paper Link","Publication Year","Publication Type","Publication Title","Author Names","DOI","PDF Link","Abstract","TL;DR"
"Hybridisation or Incomplete Lineage Sorting: The convoluted story about the origin of the capped-golden langur lineage (Cercopithecidae: Colobinae)","https://scispace.com/paper/hybridisation-or-incomplete-lineage-sorting-the-convoluted-30ij53p2zi","2018","Posted Content","bioRxiv","Kunal Arekar
Abhijna Parigi
K. Praveen Karanth","10.1101/508929","","Hybridisation and incomplete lineage sorting (ILS) are two of the many naturally occurring evolutionary processes that contribute to variability in individual gene histories. However, distinguishing between hybridisation and ILS is challenging and these processes can lead to serious difficulties in inferring phylogenies. These processes have been invoked as a possible explanation for the evolution of the endangered golden langur and its sister species, the capped langur. Previous molecular studies have retrieved conflicting phylogenies, with mitochondrial tree grouping capped and golden langur (CG) lineage with a largely Indian genus Semnopithecus while nuclear markers supporting their affiliation with a Southeast Asian genus, Trachypithecus. However, as pointed by others, the use of nuclear copies of mitochondrial DNA in the above studies might have generated the discordance. Because of this discordance, the phylogenetic position of CG lineage has been much debated in recent times. In this study, we have used nine nuclear and eight mitochondrial markers in conjunction with coalescent based species tree approach to better understand the evolutionary origin of CG lineage. Concatenated nuclear as well as the mitochondrial dataset recovered congruent relationships where CG lineage was sister to Trachypithecus. However nuclear species tree estimated using different multispecies coalescent methods were incongruent with the above result, suggesting presence of ILS/hybridisation. Furthermore, CG lineage is morphologically intermediate between Semnopithecus and Trachypithecus with respect to skull and body measurements. Based on these evidences, we argue that CG lineage evolved through hybridisation between Semnopithecus and Trachypithecus. Taxonomic and conservation implications of these results are also discussed.","In this article, the authors used nine nuclear and eight mitochondrial markers in conjunction with coalescent based species tree approach to better understand the evolutionary origin of the golden langur (CG) lineage, and argued that CG lineage evolved through hybridisation between Semnopithecus and Trachypithecus."
"Platy-1 SINEs from Thirteen Diverse Genomes Reveal Callithrichidae Unique Amplification, Recent Alouatta Mobilization and Insights into Platyrrhine Phylogenetics","https://scispace.com/paper/platy-1-sines-from-thirteen-diverse-genomes-reveal-5ypniqcr8bz0","2026","Journal Article","Genes","Jessica M. Storer
Sarah O. Massey
Thomas O Beckstrom
Mark A. Batzer","10.3390/genes17010100","","Background/Objectives: In 2023, we reported that the tamarins (genus Saguinus) Saguinus imperator and Saguinus midas have had an extensive independent expansion of Platy-1 SINEs compared to previously characterized platyrrhine genomes among traditional cebids. This study investigates the amplification dynamics of Platy-1 insertions across thirteen diverse genomes representing each Platyrrhini family, including two from Pitheciidae and three from Atelidae. Methods: By comparing the distribution of Platy-1 subfamily content, total interspersed repeat content and the proximity of Platy-1 insertions to, or within, other repeats across evolutionary taxa, this study begins to identify genomic landscape features that are unique to family Callithrichidae that correlate with LINE (L1). Results: Platy-1 radiation in non-callithrichid taxa derives primarily from older subfamilies 1-4, 1-4a (as reported here for genus Alouatta) and 1-5, whereas callithrichids proliferate higher numbers of Platy-1 copies via independent bursts from much younger sources. Linage-specific Platy-1 activity was notable in two of the new genomes studied, Bolivian titi and mantled howler monkey, both with a relatively low copy number. Variable presence/absence patterns across evolutionary taxa support the traditional platyrrhine branching order Pitheciidae–Atelidae–Cebidae. Only one Platy-1-4a insertion polymorphism placed Aotidae between Atelidae and Cebidae, as opposed to between Cebidae and Callithrichidae. Conclusions: This study shows that callithrichids, and Saguinus tamarins in particular, are unique among platyrrhines with regard to their extensive rate of Platy-1 mobilization, a dynamic that appears to be correlated with LINE (L1) genomic content. Alouatta has two young lineage-specific Platy-1 subfamilies. With strong evidence of incomplete lineage sorting (ILS) and rapid radiation, the accurate placement of Aotus remains elusive.","This study investigates Platy-1 SINE amplification across 13 diverse platyrrhine genomes, revealing unique dynamics in Callithrichidae, particularly in Saguinus tamarins, and recent mobilization in Alouatta, with implications for platyrrhine phylogenetics and genomic evolution."
"A mitogenomic phylogeny of living primates.","https://scispace.com/paper/a-mitogenomic-phylogeny-of-living-primates-1mifwaz6dd","2013","Journal Article","PLOS ONE","Knut Finstermeier
Dietmar Zinner
Markus Brameier
Matthias Meyer
Eva Kreuz
Michael Hofreiter
Christian Roos","10.1371/JOURNAL.PONE.0069504","","Primates, the mammalian order including our own species, comprise 480 species in 78 genera. Thus, they represent the third largest of the 18 orders of eutherian mammals. Although recent phylogenetic studies on primates are increasingly built on molecular datasets, most of these studies have focused on taxonomic subgroups within the order. Complete mitochondrial (mt) genomes have proven to be extremely useful in deciphering within-order relationships even up to deep nodes. Using 454 sequencing, we sequenced 32 new complete mt genomes adding 20 previously not represented genera to the phylogenetic reconstruction of the primate tree. With 13 new sequences, the number of complete mt genomes within the parvorder Platyrrhini was widely extended, resulting in a largely resolved branching pattern among New World monkey families. We added 10 new Strepsirrhini mt genomes to the 15 previously available ones, thus almost doubling the number of mt genomes within this clade. Our data allow precise date estimates of all nodes and offer new insights into primate evolution. One major result is a relatively young date for the most recent common ancestor of all living primates which was estimated to 66-69 million years ago, suggesting that the divergence of extant primates started close to the K/T-boundary. Although some relationships remain unclear, the large number of mt genomes used allowed us to reconstruct a robust primate phylogeny which is largely in agreement with previous publications. Finally, we show that mt genomes are a useful tool for resolving primate phylogenetic relationships on various taxonomic levels.","One major result is a relatively young date for the most recent common ancestor of all living primates which was estimated to 66-69 million years ago, suggesting that the divergence of extant primates started close to the K/T-boundary."
"A New Method for Genome-wide Marker Development and Genotyping Holds Great Promise for Molecular Primatology","https://scispace.com/paper/a-new-method-for-genome-wide-marker-development-and-4pctnit1l6","2013","Journal Article","International Journal of Primatology","Christina M. Bergey
Luca Pozzi
Todd R. Disotell
Andrew S. Burrell","10.1007/S10764-013-9663-2","","Over the last two decades primatologists have benefited from the use of numerous molecular markers to study various aspects of primate behavior and evolutionary history. However, most of the studies to date have been based on a single locus, usually mitochondrial DNA, or a few nuclear markers, e.g., microsatellites. Unfortunately, the use of such markers not only is unable to address successfully important questions in primate population genetics and phylogenetics (mainly because of the discordance between gene tree and species tree), but also their development is often a time-consuming and expensive task. The advent of next-generation sequencing allows researchers to generate large amounts of genomic data for nonmodel organisms. However, whole genome sequencing is still cost prohibitive for most primate species. We here introduce a second-generation sequencing technique for genotyping thousands of genome-wide markers for nonmodel organisms. Restriction site–associated DNA sequencing (RAD-seq) reduces the complexity of the genome and allows inexpensive and fast discovery of thousands of markers in many individuals. Here, we describe the principles of this technique and we demonstrate its application in five primates, Microcebus sp., Cebus sp., Theropithecus gelada, Pan troglodytes, and Homo sapiens, representing some of the major lineages within the order. Despite technical and bioinformatic challenges, RAD-seq is a promising method for multilocus phylogenetic and population genetic studies in primates, particularly in young clades in which a high number of orthologous regions are likely to be found across populations or species.","Despite technical and bioinformatic challenges, RAD-seq is a promising method for multilocus phylogenetic and population genetic studies in primates, particularly in young clades in which a high number of orthologous regions are likely to be found across populations or species."
"Combining Biogeographic and Phylogenetic Data to Examine Primate Speciation: An Example Using Cercopithecin Monkeys","https://scispace.com/paper/combining-biogeographic-and-phylogenetic-data-to-examine-470s13zbb9","2009","Journal Article","Biotropica","Jason M. Kamilar
Sara K. Martin
Anthony J. Tosi","10.1111/J.1744-7429.2009.00513.X","","We combined phylogenetic and biogeographic data to examine the mode of speciation in a group of African monkeys, the Cercopithecini. If allopatric speciation is the major force producing species, then there should be a positive relationship between the relative divergence time of taxa and their degree of geographic range overlap. Alternatively, an opposite relationship between divergence time and geographic range overlap is consistent with sympatric speciation as the main mechanism underlying the cercopithecin radiation. We collected biogeographic and phylogenetic data for 19 guenon species from the literature. We digitized geographic range maps and utilized three different phylogenetic hypotheses based on Y chromosome, X chromosome, and mitochondrial (mtDNA) data. We used regressions with Monte Carlo simulation to examine the relationship between the relative time since divergence of taxa and their degree of geographic range overlap. We found that there was a positive relationship between relative divergence time and the proportion of geographic range overlap between taxa using all three molecular data sets. Our findings provide evidence for allopatric speciation being the common mode of diversification in the cercopithecin clade. Because most of these primates are forest adapted mammals, the cyclical contraction and expansion of African forests from the late Miocene to the present has likely been an important factor driving allopatric speciation. In addition, geographic barriers such as the Congo and Sanaga rivers have probably played a complementary role in producing new species within the clade.","There was a positive relationship between relative divergence time and the proportion of geographic range overlap between taxa using all three molecular data sets, providing evidence for allopatric speciation being the common mode of diversification in the cercopithecin clade."
"Species discovery and validation in a cryptic radiation of endangered primates: coalescent‐based species delimitation in Madagascar's mouse lemurs","https://scispace.com/paper/species-discovery-and-validation-in-a-cryptic-radiation-of-883rebqpdm","2016","Journal Article","Molecular Ecology","Scott Hotaling
Mary Foley
Nicolette M Lawrence
Jose L. Bocanegra
Marina B. Blanco
Rodin M. Rasoloarison
Rodin M. Rasoloarison
Peter M. Kappeler
Meredith A. Barrett
Anne D. Yoder
David W. Weisrock","10.1111/MEC.13604","","Implementation of the coalescent model in a Bayesian framework is an emerging strength in genetically based species delimitation studies. By providing an objective measure of species diagnosis, these methods represent a quantitative enhancement to the analysis of multilocus data, and complement more traditional methods based on phenotypic and ecological characteristics. Recognized as two species 20 years ago, mouse lemurs (genus Microcebus) now comprise more than 20 species, largely diagnosed from mtDNA sequence data. With each new species description, enthusiasm has been tempered with scientific scepticism. Here, we present a statistically justified and unbiased Bayesian approach towards mouse lemur species delimitation. We perform validation tests using multilocus sequence data and two methodologies: (i) reverse-jump Markov chain Monte Carlo sampling to assess the likelihood of different models defined a priori by a guide tree, and (ii) a Bayes factor delimitation test that compares different species-tree models without a guide tree. We assess the sensitivity of these methods using randomized individual assignments, which has been used in bpp studies, but not with Bayes factor delimitation tests. Our results validate previously diagnosed taxa, as well as new species hypotheses, resulting in support for three new mouse lemur species. As the challenge of multiple researchers using differing criteria to describe diversity is not unique to Microcebus, the methods used here have significant potential for clarifying diversity in other taxonomic groups. We echo previous studies in advocating that multiple lines of evidence, including use of the coalescent model, should be trusted to delimit new species.","In this paper, the authors presented a statistically justified and unbiased Bayesian approach towards mouse lemur species delimitation, and performed validation tests using multilocus sequence data and two methodologies: (i) reverse-jump Markov chain Monte Carlo sampling to assess the likelihood of different models defined a priori by a guide tree, and (ii) a Bayes factor delimitation test that compares different species-tree models without a guidetree."
"Divergence and introgression in small apes, the genus Hylobates, revealed by reduced representation sequencing.","https://scispace.com/paper/divergence-and-introgression-in-small-apes-the-genus-3asxhdg978","2021","Journal Article","Heredity","Kazunari Matsudaira
Kazunari Matsudaira
Takafumi Ishida
Takafumi Ishida","10.1038/S41437-021-00452-7","","Gibbons of the genus Hylobates, which inhabit Southeast Asia, show great diversity and comprise seven to nine species. Natural hybridisation has been observed in several species contact zones, but the history and extent of hybridisation and introgression in possibly historical and the current contact zones remain unclear. To uncover Hylobates species phylogeny and the extent of introgression in their evolution, genotyping by random amplicon sequencing-direct (GRAS-Di) was applied to 47 gibbons, representing seven Hylobates species/subspecies and two outgroup gibbon species. Over 200,000 autosomal single-nucleotide variant sites were identified. The autosomal phylogeny supported that divergence from the mainland species began ~3.5 million years ago, and subsequently occurred among the Sundaic island species. Significant introgression signals were detected between H. lar and H. pileatus, H. lar and H. agilis and H. albibarbis and H. muelleri, which all are parapatric and form ongoing hybrid zones. Furthermore, the introgression signals were detected in every analysed individual of these species, indicating a relatively long history of hybridisation, which might have affected the entire gene pool. By contrast, signals of introgression were either not detected or doubtful in other species pairs living on different islands, indicating the rarity of hybridisation and introgression, even though the Sundaic islands were connected during the Pliocene and Pleistocene glacial events.","Gibbons of the genus Hylobates, which inhabit Southeast Asia, show great diversity and comprise seven to nine species as mentioned in this paper, but the history and extent of hybridisation and introgression in possibly historical and the current contact zones remain unclear."
"A RAD-sequencing approach to genome-wide marker discovery, genotyping, and phylogenetic inference in a diverse radiation of primates.","https://scispace.com/paper/a-rad-sequencing-approach-to-genome-wide-marker-discovery-1ydsclnk79","2018","Journal Article","PLOS ONE","Lina M. Valencia
Amely B. Martins
Edgardo M. Ortiz
Anthony Di Fiore","10.1371/JOURNAL.PONE.0201254","","Until recently, most phylogenetic and population genetics studies of nonhuman primates have relied on mitochondrial DNA and/or a small number of nuclear DNA markers, which can limit our understanding of primate evolutionary and population history. Here, we describe a cost-effective reduced representation method (ddRAD-seq) for identifying and genotyping large numbers of SNP loci for taxa from across the New World monkeys, a diverse radiation of primates that shared a common ancestor ~20-26 mya. We also estimate, for the first time, the phylogenetic relationships among 15 of the 22 currently-recognized genera of New World monkeys using ddRAD-seq SNP data using both maximum likelihood and quartet-based coalescent methods. Our phylogenetic analyses robustly reconstructed three monophyletic clades corresponding to the three families of extant platyrrhines (Atelidae, Pitheciidae and Cebidae), with Pitheciidae as basal within the radiation. At the genus level, our results conformed well with previous phylogenetic studies and provide additional information relevant to the problematic position of the owl monkey (Aotus) within the family Cebidae, suggesting a need for further exploration of incomplete lineage sorting and other explanations for phylogenetic discordance, including introgression. Our study additionally provides one of the first applications of next-generation sequencing methods to the inference of phylogenetic history across an old, diverse radiation of mammals and highlights the broad promise and utility of ddRAD-seq data for molecular primatology.","A cost-effective reduced representation method for identifying and genotyping large numbers of SNP loci for taxa from across the New World monkeys, a diverse radiation of primates that shared a common ancestor ~20–26 mya, and one of the first applications of next-generation sequencing methods to the inference of phylogenetic history across an old, diverse Radiation of mammals."
"Multi‐locus species delimitation in closely related animals and fungi: one marker is not enough","https://scispace.com/paper/multi-locus-species-delimitation-in-closely-related-animals-2iz3k55jrc","2012","Journal Article","Molecular Ecology","Julian R. Dupuis
Amanda D. Roe
Felix A. H. Sperling","10.1111/J.1365-294X.2012.05642.X","","Despite taxonomy’s 250-year history, the past 20 years have borne witness to remarkable advances in technology and techniques, as well as debate. DNA barcoding has generated a substantial proportion of this debate, with its proposition that a single mitochondrial sequence will consistently identify and delimit species, replacing more evidence-rich and time-intensive methods. Although mitochondrial DNA (mtDNA) has since been the focus of voluminous discussion and case studies, little effort has been made to comprehensively evaluate its success in delimiting closely related species. We have conducted the first broadly comparative literature review addressing the efficacy of molecular markers for delimiting such species over a broad taxonomic range. By considering only closely related species, we sought to avoid confusion of success rates with those due to deeply divergent taxa. We also address whether increased population-level or geographic sampling affects delimitation success. Based on the results from 101 studies, we found that all marker groups had approximately equal success rates (∼70%) in delimiting closely related species and that the use of additional loci increased average delimitation success. We also found no relationship between increased sampling of intraspecific variability and delimitation success. Ultimately, our results support a multi-locus integrative approach to species delimitation and taxonomy.","In this paper, the authors conducted a broadly comparative literature review addressing the efficacy of molecular markers for delimiting closely related species over a broad taxonomic range and found no relationship between increased sampling of intraspecific variability and delimitation success."
"Species Delimitation Using Molecular Data","https://scispace.com/paper/species-delimitation-using-molecular-data-2jbmhvoz","2022","Book Chapter","","","10.1201/9780367855604-9","","With the ready availability of genomic data from nearly any empirical system, molecular species delimitation has grown rapidly in popularity. The general lineage concept and coalescent theory offered a clear path forward to applying genetic data to infer species boundaries and quickly found traction in the taxonomic community. While these developments have proved valuable, there are several outstanding questions regarding best practices in molecular species delimitation. Here, we review practical and theoretical considerations in molecular species delimitation and highlight promising avenues of future research. We highlight computational advances that allow researchers to make inferences about the evolutionary processes that drove speciation using genomic data and emphasise the importance of using molecular data in combination with phenotypic and ecological data when inferring species boundaries. Finally, we discuss barriers to translating species delimited with molecular data into formally described species. ","In this paper , the authors review practical and theoretical considerations in molecular species delimitation and highlight promising avenues of future research and highlight the importance of using molecular data in combination with phenotypic and ecological data when inferring species boundaries."
"Species delimitation in lemurs: multiple genetic loci reveal low levels of species diversity in the genus Cheirogaleus","https://scispace.com/paper/species-delimitation-in-lemurs-multiple-genetic-loci-reveal-lutbyjr7vk","2009","Journal Article","BMC Evolutionary Biology","Linn F. Groeneveld
Linn F. Groeneveld
David W. Weisrock
David W. Weisrock
Rodin M. Rasoloarison
Rodin M. Rasoloarison
Anne D. Yoder
Peter M. Kappeler
Peter M. Kappeler","10.1186/1471-2148-9-30","","Species are viewed as the fundamental unit in most subdisciplines of biology. To conservationists this unit represents the currency for global biodiversity assessments. Even though Madagascar belongs to one of the top eight biodiversity hotspots of the world, the taxonomy of its charismatic lemuriform primates is not stable. Within the last 25 years, the number of described lemur species has more than doubled, with many newly described species identified among the nocturnal and small-bodied cheirogaleids. Here, we characterize the diversity of the dwarf lemurs (genus Cheirogaleus) and assess the status of the seven described species, based on phylogenetic and population genetic analysis of mtDNA (cytb + cox2) and three nuclear markers (adora3, fiba and vWF). This study identified three distinct evolutionary lineages within the genus Cheirogaleus. Population genetic cluster analyses revealed a further layer of population divergence with six distinct genotypic clusters. Based on the general metapopulation lineage concept and multiple concordant data sets, we identify three exclusive groups of dwarf lemur populations that correspond to three of the seven named species: C. major, C. medius and C. crossleyi. These three species were found to be genealogically exclusive in both mtDNA and nDNA loci and are morphologically distinguishable. The molecular and morphometric data indicate that C. adipicaudatus and C. ravus are synonymous with C. medius and C. major, respectively. Cheirogaleus sibreei falls into the C. medius mtDNA clade, but in morphological analyses the membership is not clearly resolved. We do not have sufficient data to assess the status of C. minusculus. Although additional patterns of population differentiation are evident, there are no clear subdivisions that would warrant additional specific status. We propose that ecological and more geographic data should be collected to confirm these results.","This study identified three exclusive groups of dwarf lemur populations that correspond to three of the seven named species: C. major, C. medius and C. crossleyi, found to be genealogically exclusive in both mtDNA and nDNA loci and are morphologically distinguishable."
"Discordance Between Spatial Distributions of Y-Chromosomal and Mitochondrial Haplotypes in African Green Monkeys (Chlorocebus spp.): A Result of Introgressive Hybridization or Cryptic Diversity?","https://scispace.com/paper/discordance-between-spatial-distributions-of-y-chromosomal-dap73sc36k","2013","Journal Article","International Journal of Primatology","Tanja Haus
Tanja Haus
Christian Roos
Dietmar Zinner","10.1007/S10764-013-9717-5","","Introgressive hybridization may cause substantial discordances among phylogenies based on different genetic markers. Such discordances have been found in diverse mammal species including primates. A recent study of mitochondrial DNA (mtDNA) revealed several poly- and paraphyletic relationships in African green monkeys (Chlorocebus), suggesting contemporary and/or ancient introgressive hybridization among almost all parapatric species of the genus. However, mtDNA analyses alone do not allow us to draw conclusions concerning introgression events. In this study we analyzed two Y chromosomal (Y-chr) markers for 30 African green monkey samples and compared the resulting genetic relationships to those based on published mtDNA data. In line with the results for mtDNA, we found no Y-chr evidence of hypothesized hybridization among Chlorocebus sabaeus and C. tantalus in the northern part of the contact zone in West Africa, and we found two distinct and distantly related Y-chr haplotypes within the range of C. tantalus, suggesting possible cryptic genetic diversity rather than ancient introgressive hybridization in this species. In contrast, Y-chr data revealed monophyletic relationships within Chlorocebus pygerythrus from East Africa, suggesting that mtDNA paraphylies found in this species are most likely to be the result of ancient introgressive hybridization and subsequent cytonuclear extinction of an earlier taxon. Our results accentuate the importance of analyzing sex chromosomal data in addition to mtDNA to obtain more information on the potential outcomes of hybridization with respect to genetic and species diversity. Analysis of more diverse nuclear marker sets is needed to obtain a more complete picture of the African green monkey evolution.","Y-chr data revealed monophyletic relationships within Chlorocebus pygerythrus from East Africa, suggesting that mtDNA paraphylies found in this species are most likely to be the result of ancient introgressive hybridization and subsequent cytonuclear extinction of an earlier taxon."
"Species delimitation and relationships: The dance of the seven veils","https://scispace.com/paper/species-delimitation-and-relationships-the-dance-of-the-rmjpgydxg9","2015","Journal Article","Taxon","Yamama Naciri
H. Peter Linder","10.12705/641.24","","An increasing number of studies using genetic data at the generic and species levels reveal complex patterns of rela- tionships among populations and species. Incomplete lineage sorting and reticulation are, for instance, commonly observed in low-rank phylogenies. These two processes falsify the simplifying assumptions often used when reconstructing phylogenetic relationships or when assigning specimens to species using barcodes, i.e., the absence of ancestral polymorphism or the obligate dichotomous relationship among species. We recognize seven processes that act as veils to obscure species boundaries and relationships and lead to erroneous interpretations if not diagnosed and analysed properly. These processes include the trans- fer of genetic material from plastids or mitochondria to the nuclear genome (NuPt, NuMt), hybridization, the stochasticity of lineage sorting within and among species, genome organization, species demography, selection, genetic and geographic struc- ture. Most of these processes have a direct impact on species effective population sizes, a central parameter to be considered. Failure to take the seven processes into account can affect the accuracy of barcode-based identification, in particular between closely related species. It can also bias the delimitation of species, result in inaccurate estimations of species relationships and lead to incorrect estimation of species ages. We suggest that these problems can be identified and, to some extent, mitigated by ensuring that the full spatial and genetic ranges of the species are sampled, and by the use of information from all genomes of the species. By analysing numerous loci, each as a separate entity in a coalescence framework, it is possible to take into account stochasticity as well as variation in genome effective population sizes. Such a critical approach would allow the use of genetic data to make realistic assessments of species delimitation, affinities and ages, and should promote a more biologically","This work recognizes seven processes that act as veils to obscure species boundaries and relationships and lead to erroneous interpretations if not diagnosed and analysed properly, and suggests that these problems can be identified and mitigated by ensuring that the full spatial and genetic ranges of the species are sampled, and by the use of information from all genomes."
"A New Assessment of Robust Capuchin Monkey (Sapajus) Evolutionary History Using Genome-Wide SNP Marker Data and a Bayesian Approach to Species Delimitation","https://scispace.com/paper/a-new-assessment-of-robust-capuchin-monkey-sapajus-gct9q1s7","2023","Journal Article","Genes","Amely B. Martins
Mônica M. Valença-Montenegro
Marcela Guimarães Moreira Lima
Jessica W. Lynch
Walfrido Kühl Svoboda
José de Sousa e Silva-Júnior
F. Röhe
Jean P. Boubli
Anthony Di Fiore","10.3390/genes14050970","","Robust capuchin monkeys, Sapajus genus, are among the most phenotypically diverse and widespread groups of primates in South America, with one of the most confusing and often shifting taxonomies. We used a ddRADseq approach to generate genome-wide SNP markers for 171 individuals from all putative extant species of Sapajus to access their evolutionary history. Using maximum likelihood, multispecies coalescent phylogenetic inference, and a Bayes Factor method to test for alternative hypotheses of species delimitation, we inferred the phylogenetic history of the Sapajus radiation, evaluating the number of discrete species supported. Our results support the recognition of three species from the Atlantic Forest south of the São Francisco River, with these species being the first splits in the robust capuchin radiation. Our results were congruent in recovering the Pantanal and Amazonian Sapajus as structured into three monophyletic clades, though new morphological assessments are necessary, as the Amazonian clades do not agree with previous morphology-based taxonomic distributions. Phylogenetic reconstructions for Sapajus occurring in the Cerrado, Caatinga, and northeastern Atlantic Forest were less congruent with morphology-based phylogenetic reconstructions, as the bearded capuchin was recovered as a paraphyletic clade, with samples from the Caatinga biome being either a monophyletic clade or nested with the blond capuchin monkey.","In this paper , the authors used a ddRADseq approach to generate genome-wide SNP markers for 171 individuals from all putative extant species of Sapajus to access their evolutionary history, using maximum likelihood, multispecies coalescent phylogenetic inference, and a Bayes Factor method to test for alternative hypotheses of species delimitation."
"Unguided Species Delimitation Using DNA Sequence Data from Multiple Loci","https://scispace.com/paper/unguided-species-delimitation-using-dna-sequence-data-from-512hzrsh9j","2014","Journal Article","Molecular Biology and Evolution","Ziheng Yang
Bruce Rannala","10.1093/MOLBEV/MSU279","","A method was developed for simultaneous Bayesian inference of species delimitation and species phylogeny using the multispecies coalescent model. The method eliminates the need for a user-specified guide tree in species delimitation and incorporates phylogenetic uncertainty in a Bayesian framework. The nearest-neighbor interchange algorithm was adapted to propose changes to the species tree, with the gene trees for multiple loci altered in the proposal to avoid conflicts with the newly proposed species tree. We also modify our previous scheme for specifying priors for species delimitation models to construct joint priors for models of species delimitation and species phylogeny. As in our earlier method, the modified algorithm integrates over gene trees, taking account of the uncertainty of gene tree topology and branch lengths given the sequence data. We conducted a simulation study to examine the statistical properties of the method using six populations (two sequences each) and a true number of three species, with values of divergence times and ancestral population sizes that are realistic for recently diverged species. The results suggest that the method tends to be conservative with high posterior probabilities being a confident indicator of species status. Simulation results also indicate that the power of the method to delimit species increases with an increase of the divergence times in the species tree, and with an increased number of gene loci. Reanalyses of two data sets of cavefish and coast horned lizards suggest considerable phylogenetic uncertainty even though the data are informative about species delimitation. We discuss the impact of the prior on models of species delimitation and species phylogeny and of the prior on population size parameters (θ) on Bayesian species delimitation.","Simulation results indicate that the power of the method to delimit species increases with an increase of the divergence times in the species tree, and with an increased number of gene loci, and of the impact of the prior on population size parameters (θ) on Bayesian species delimitation."
